,image_name,cam,moon,celsius,fahr,date
10602,TF_ACULEI_7382_DSCF7728.jpg,,,,,2021/07/03
10603,TF_ACULEI_12909_DSCF0283.jpg,5,,,32°F,
10604,TF_ACULEI_5462_DSCF5784.jpg,1,,22°C,,2021/06/22
10605,TF_ACULEI_11225_DSCF0110.jpg,4,,18°C,64°F,19/05/2022
10606,TF_ACULEI_15648_DSCF0045.jpg,4,,11°C,51°F,2023/04/27
10607,TF_ACULEI_13315_DSCF0155.jpg,6,,6°C,,11/01/2023
10608,TF_ACULEI_12335_DSCF0029.jpg,,,14°C,,12/10/2022
10609,TF_ACULEI_14653_DSCF0148.jpg,4,,,32°F,2023/02/11
10610,TF_ACULEI_12712_IMAG0355.jpg,,,,,
10611,TF_ACULEI_7816_DSCF0099.jpg,1,,,,2021/07/14
10612,TF_ACULEI_14151_DSCF0888.jpg,6,,0°C,32°F,26/01/2023
10613,TF_ACULEI_10957_DSCF0001.jpg,4,,10°C,50°F,12/04/2022
10614,TF_ACULEI_13488_DSCF0248.jpg,6,,6°C,42°F,17/01/2023
10615,TF_ACULEI_9242_IMAG0006.jpg,,,,,
10616,TF_ACULEI_8997_DSCF0045.jpg,,,,,
10617,TF_ACULEI_10206_DSCF0044.jpg,4,,,44°F,04/01/2022
10618,TF_ACULEI_6054_DSCF6370.jpg,1,,20°C,,2021/06/24
10619,TF_ACULEI_15579_DSCF0244.jpg,4,,10°C,50°F,2023/04/18
10620,TF_ACULEI_13693_DSCF0449.jpg,6,,,32°F,20/01/2023
10621,TF_ACULEI_9559_IMAG0220.jpg,,,,,
10622,TF_ACULEI_9118_IMAG0079.jpg,,,,,
10623,TF_ACULEI_5756_DSCF6078.jpg,1,,21°C,,2021/06/22
10624,TF_ACULEI_14028_DSCF0797.jpg,6,,1°C,33°F,24/01/2023
10625,TF_ACULEI_14806_DSCF0058.jpg,5,,3°C,,20/02/2023
10626,TF_ACULEI_8635_DSCF0716.jpg,1,,21°C,,2021/07/28
10627,TF_ACULEI_16286_DSCF0248.jpg,4,,17°C,62°F,2023/07/06
10628,TF_ACULEI_8318_DSCF0385.jpg,1,,25°C,,2021/07/24
10629,TF_ACULEI_8511_DSCF0586.jpg,1,,21°C,,2021/07/28
10630,TF_ACULEI_5702_DSCF6024.jpg,CAMi,,22°C,,2021/06/22
10631,TF_ACULEI_15593_DSCF0410.jpg,6,,7°C,44°F,20/04/2023
10632,TF_ACULEI_3971_DSCF4189.jpg,1,,,,2021/06/16
10633,TF_ACULEI_14952_DSCF0064.jpg,6,,1°C,33°F,06/03/2023
10634,TF_ACULEI_4769_DSCF5033.jpg,1,,18°C,,2021/06/18
10635,TF_ACULEI_14506_DSCF0137.jpg,6,,2°C,35°F,03/02/2023
10636,TF_ACULEI_10003_IMAG0097.jpg,,,,,
10637,TF_ACULEI_10664_DSCF0077.jpg,,,,,
10638,TF_ACULEI_6769_DSCF7135.jpg,1,,20°C,,2021/06/28
10639,TF_ACULEI_13048_IMAG0011.jpg,,,,,
10640,TF_ACULEI_5776_DSCF6096.jpg,1,,21°C,,2021/06/22
10641,TF_ACULEI_10975_DSCF0010.jpg,5,,4°C,39°F,13/04/2022
10642,TF_ACULEI_14209_DSCF0193.jpg,,,,,
10643,TF_ACULEI_13797_DSCF0571.jpg,6,,2°C,29°F,21/01/2023
10644,TF_ACULEI_8288_DSCF0355.jpg,1,,25°C,,2021/07/24
10645,TF_ACULEI_11129_DSCF0023.jpg,5,,11°C,51°F,14/05/2022
10646,TF_ACULEI_1166_DSCF1032.jpg,1,,16°C,,2021/05/27
10647,TF_ACULEI_3425_DSCF3643.jpg,1,,,,2021/06/15
10648,TF_ACULEI_12568_DSCF0010.jpg,5,,4°C,39°F,14/11/2022
10649,TF_ACULEI_16365_DSCF0010.jpg,5,,22°C,71°F,22/07/2023
10650,TF_ACULEI_9460_DSCF0275.jpg,,,,,2021/10/10
10651,TF_ACULEI_5045_DSCF5332.jpg,1,,,,2021/06/20
10652,TF_ACULEI_14395_DSCF0013.jpg,4,,1°C,31°F,2023/01/31
10653,TF_ACULEI_11687_DSCF0138.jpg,4,,22°C,71°F,26/07/2022
10654,TF_ACULEI_15816_DSCF0131.jpg,7,,8°C,46°F,15/05/2023
10655,TF_ACULEI_5252_DSCF5539.jpg,1,,,,2021/06/20
10656,TF_ACULEI_3721_DSCF3939.jpg,1,,,,2021/06/15
10657,TF_ACULEI_5147_DSCF5434.jpg,1,,21°C,,2021/06/20
10658,TF_ACULEI_15094_DSCF0130.jpg,6,,5°C,41°F,18/03/2023
10659,TF_ACULEI_13646_DSCF0399.jpg,6,,1°C,31°F,19/01/2023
10660,TF_ACULEI_4284_DSCF4548.jpg,1,,,,2021/06/17
10661,TF_ACULEI_8407_DSCF0474.jpg,CAMT,,25°C,,9021/07/24
10662,TF_ACULEI_5820_DSCF6139.jpg,1,,20°C,,2021/06/22
10663,TF_ACULEI_11037_IMAG0099.jpg,,,,,
10664,TF_ACULEI_4066_DSCF4284.jpg,1,,19°C,,2021/06/16
10665,TF_ACULEI_8581_DSCF0662.jpg,1,,21°C,,2021/07/28
10666,TF_ACULEI_8780_DSCF0856.jpg,1,,,,2021/07/30
10667,TF_ACULEI_8444_DSCF0511.jpg,1,,25°C,,2021/07/24
10668,TF_ACULEI_10321_DSCF0100.jpg,4,,3°C,27°F,07/01/2022
10669,TF_ACULEI_10053_DSCF0509.jpg,1,,6°C,,2021/12/08
10670,TF_ACULEI_6837_DSCF7203.jpg,1,,,,2021/06/28
10671,TF_ACULEI_4977_DSCF5257.jpg,1,,20°C,,2021/06/20
10672,TF_ACULEI_8612_DSCF0693.jpg,CAM),,,,2021/07/28
10673,TF_ACULEI_5781_DSCF6100.jpg,1,,21°C,,2021/06/22
10674,TF_ACULEI_6899_DSCF7265.jpg,1,,19°C,,2021/06/28
10675,TF_ACULEI_11923_DSCF0024.jpg,7,,16°C,60°F,27/08/2022
10676,TF_ACULEI_760_DSCF0614.jpg,1,,11°C,,2021/05/26
10677,TF_ACULEI_7495_DSCF7833.jpg,,,17°C,,2021/07/06
10678,TF_ACULEI_7426_IMAG0028.jpg,,,,,
10679,TF_ACULEI_7442_DSCF7780.jpg,1,,17°C,,2021/07/06
10680,TF_ACULEI_5900_DSCF6219.jpg,1,,20°C,,2021/06/22
10681,TF_ACULEI_16555_DSCF0114.jpg,5,,22°C,71°F,15/08/2023
10682,TF_ACULEI_16124_DSCF0092.jpg,4,,17°C,62°F,2023/06/16
10683,TF_ACULEI_1655_DSCF1544.jpg,1,,15°C,,2021/06/02
10684,TF_ACULEI_9627_IMAG0312.jpg,,,,,
10685,TF_ACULEI_15451_DSCF0297.jpg,6,,2°C,35°F,09/04/2023
10686,TF_ACULEI_12357_DSCF0125.jpg,5,,7°C,,14/10/2022
10687,TF_ACULEI_1004_DSCF0860.jpg,1,,16°C,,2021/05/27
10688,TF_ACULEI_7939_DSCF0028.jpg,1,,25°C,,2021/07/22
10689,TF_ACULEI_290_DSCF0065.jpg,1,,,,2021/05/20
10690,TF_ACULEI_13037_DSCF0013.jpg,4,,9°C,48°F,2022/12/26
10691,TF_ACULEI_8472_IMAG0039.jpg,,,,,
10692,TF_ACULEI_10696_DSCF0105.jpg,4,,,39°F,25/02/2022
10693,TF_ACULEI_13625_DSCF0377.jpg,6,,,,19/01/2023
10694,TF_ACULEI_12312_DSCF0235.jpg,4,,15°C,59°F,2022/10/09
10695,TF_ACULEI_8754_DSCF0830.jpg,1,,25°C,,2021/07/30
10696,TF_ACULEI_6713_DSCF7079.jpg,1,,20°C,,2021/06/28
10697,TF_ACULEI_5660_DSCF5982.jpg,1,,,,2021/06/22
10698,TF_ACULEI_2070_DSCF2075.jpg,,,,,2021/06/08
10699,TF_ACULEI_6344_DSCF6687.jpg,1,,22°C,,2021/06/25
10700,TF_ACULEI_8546_DSCF0621.jpg,1,,21°C,,2021/07/28
10701,TF_ACULEI_14945_DSCF0072.jpg,4,,3°C,37°F,2023/03/04
10702,TF_ACULEI_2618_DSCF2622.jpg,1,,18°C,,2021/06/08
10703,TF_ACULEI_1988_DSCF1966.jpg,1,,,,2021/06/07
10704,TF_ACULEI_14757_DSCF0224.jpg,4,,2°C,35°F,2023/02/17
10705,TF_ACULEI_4799_DSCF5070.jpg,1,,18°C,,2021/06/18
10706,TF_ACULEI_16001_DSCF0294.jpg,7,,11°C,51°F,01/06/2023
10707,TF_ACULEI_14808_DSCF0060.jpg,5,,3°C,37°F,20/02/2023
10708,TF_ACULEI_4331_DSCF4595.jpg,1,,,,2021/06/17
10709,TF_ACULEI_173_DSCF0155.jpg,,,,,2021/03/08
10710,TF_ACULEI_4646_DSCF4909.jpg,,,,,2021/06/18
10711,TF_ACULEI_8996_DSCF0044.jpg,,,19°C,,2021/08/07
10712,TF_ACULEI_3586_DSCF3804.jpg,1,,20°C,,2021/06/15
10713,TF_ACULEI_10452_DSCF0259.jpg,4,,1°C,31°F,20/01/2022
10714,TF_ACULEI_2767_DSCF2796.jpg,1,,,,2021/06/10
10715,TF_ACULEI_13808_DSCF0582.jpg,6,,2°C,29°F,21/01/2023
10716,TF_ACULEI_7505_DSCF7843.jpg,1,,18°C,,2021/07/06
10717,TF_ACULEI_14324_DSCF0027.jpg,6,,1°C,33°F,30/01/2023
10718,TF_ACULEI_12389_DSCF0315.jpg,4,,15°C,59°F,2022/10/16
10719,TF_ACULEI_12606_IMAG0079.jpg,,,,,
10720,TF_ACULEI_2908_DSCF2958.jpg,1,,19°C,,
10721,TF_ACULEI_6888_DSCF7254.jpg,,,20°C,,2021/06/28
10722,TF_ACULEI_16752_DSCF0419.jpg,4,,17°C,62°F,2023/09/22
10723,TF_ACULEI_9557_IMAG0218.jpg,,,,,
10724,TF_ACULEI_2117_DSCF2122.jpg,,,,,2021/06/08
10725,TF_ACULEI_14576_DSCF0168.jpg,6,,6°C,22°F,06/02/2023
10726,TF_ACULEI_10354_DSCF0141.jpg,4,,8°C,18°F,08/01/2022
10727,TF_ACULEI_3605_DSCF3823.jpg,1,,,,2021/06/15
10728,TF_ACULEI_11025_DSCF0065.jpg,,,,,
10729,TF_ACULEI_14890_DSCF0011.jpg,5,,8°C,46°F,26/02/2023
10730,TF_ACULEI_12729_DSCF0080.jpg,5,,8°C,46°F,22/11/2022
10731,TF_ACULEI_7736_DSCF0019.jpg,,,15°C,,
10732,TF_ACULEI_10556_DSCF0391.jpg,4,,,37°F,06/02/2022
10733,TF_ACULEI_13206_DSCF0183.jpg,4,,,42°F,2023/01/06
10734,TF_ACULEI_2807_DSCF2836.jpg,1,,,,2021/06/10
10735,TF_ACULEI_154_DSCF0488.jpg,,,,,
10736,TF_ACULEI_4569_DSCF4832.jpg,1,,,,2021/06/18
10737,TF_ACULEI_11697_DSCF0007.jpg,,,30°C,86°F,26/07/2022
10738,TF_ACULEI_5637_DSCF5959.jpg,1,,22°C,,2021/06/22
10739,TF_ACULEI_2102_DSCF2107.jpg,1,,17°C,,2021/06/08
10740,TF_ACULEI_788_DSCF0646.jpg,1,,15°C,,2021/05/26
10741,TF_ACULEI_16715_DSCF0107.jpg,5,,13°C,55°F,17/09/2023
10742,TF_ACULEI_7839_DSCF0121.jpg,1,,16°C,,2021/07/14
10743,TF_ACULEI_747_DSCF0601.jpg,1,,11°C,,2021/05/26
10744,TF_ACULEI_1281_DSCF1151.jpg,1,,18°C,,2021/06/01
10745,TF_ACULEI_14356_DSCF0060.jpg,6,,1°C,33°F,31/01/2023
10746,TF_ACULEI_11952_DSCF0042.jpg,4,,12°C,53°F,2022/09/02
10747,TF_ACULEI_2399_DSCF2409.jpg,1,,18°C,,2021/06/08
10748,TF_ACULEI_322_DSCF0008.jpg,2,,,,2021/05/21
10749,TF_ACULEI_2942_DSCF2992.jpg,,,,,2021/06/10
10750,TF_ACULEI_5739_DSCF6061.jpg,1,,,,2021/06/22
10751,TF_ACULEI_14408_DSCF0023.jpg,4,,,37°F,2023/01/31
10752,TF_ACULEI_7973_DSCF0062.jpg,1,,25°C,,2021/07/22
10753,TF_ACULEI_7603_DSCF7944.jpg,1,,21°C,,2021/07/09
10754,TF_ACULEI_945_DSCF0801.jpg,1,,16°C,,2021/05/27
10755,TF_ACULEI_14208_DSCF0947.jpg,6,,,32°F,28/01/2023
10756,TF_ACULEI_4912_DSCF5192.jpg,1,,,,2021/06/20
10757,TF_ACULEI_6132_DSCF6453.jpg,1,,21°C,,2021/06/24
10758,TF_ACULEI_11737_DSCF0001.jpg,5,,21°C,69°F,30/07/2022
10759,TF_ACULEI_12902_DSCF0267.jpg,5,,,32°F,11/12/2022
10760,TF_ACULEI_8999_DSCF0047.jpg,2,,,,2021/08/07
10761,TF_ACULEI_6615_DSCF6978.jpg,1,,20°C,,2021/06/27
10762,TF_ACULEI_15640_DSCF0021.jpg,4,,8°C,46°F,2023/04/25
10763,TF_ACULEI_5501_DSCF5823.jpg,,,,,2021/06/22
10764,TF_ACULEI_454_DSCF0287.jpg,1,,11°C,,2021/05/25
10765,TF_ACULEI_4545_DSCF4808.jpg,1,,,,2021/06/18
10766,TF_ACULEI_10338_DSCF0121.jpg,4,,4°C,25°F,07/01/2022
10767,TF_ACULEI_6452_DSCF6804.jpg,1,,21°C,,2021/06/26
10768,TF_ACULEI_8809_DSCF0885.jpg,1,,,,2021/07/30
10769,TF_ACULEI_10319_DSCF0098.jpg,4,,3°C,27°F,07/01/2022
10770,TF_ACULEI_16146_DSCF0110.jpg,4,,18°C,64°F,2023/06/19
10771,TF_ACULEI_6881_DSCF7247.jpg,1,,270°C,,2021/06/28
10772,TF_ACULEI_6251_DSCF6594.jpg,1,,22°C,,2021/06/25
10773,TF_ACULEI_14406_DSCF0087.jpg,6,,,32°F,31/01/2023
10774,TF_ACULEI_7409_IMAG0010.jpg,,,,,
10775,TF_ACULEI_2937_DSCF2987.jpg,1,,,,2021/06/10
10776,TF_ACULEI_9797_DSCF0190.jpg,1,,5°C,,2021/11/20
10777,TF_ACULEI_7729_DSCF0012.jpg,1,,,,2021/07/14
10778,TF_ACULEI_14947_DSCF0050.jpg,6,,4°C,25°F,05/03/2023
10779,TF_ACULEI_13636_DSCF0388.jpg,6,,,32°F,19/01/2023
10780,TF_ACULEI_13073_DSCF0033.jpg,5,,8°C,46°F,28/12/2022
10781,TF_ACULEI_5254_DSCF5541.jpg,1,,20°C,,2021/06/20
10782,TF_ACULEI_6192_DSCF6535.jpg,1,,22°C,,2021/06/25
10783,TF_ACULEI_14911_DSCF0015.jpg,,,0°C,32°F,28/02/2023
10784,TF_ACULEI_11227_IMAG0013.jpg,,,,,
10785,TF_ACULEI_10111_DSCF0576.jpg,1,,,,2021/12/16
10786,TF_ACULEI_15180_DSCF0003.jpg,5,,9°C,48°F,22/03/2023
10787,TF_ACULEI_14930_DSCF0041.jpg,6,,2°C,35°F,03/03/2023
10788,TF_ACULEI_8423_DSCF0490.jpg,1,,25°C,,2021/07/24
10789,TF_ACULEI_10114_IMAG0159.jpg,,,,,
10790,TF_ACULEI_1949_DSCF1925.jpg,1,,15°C,,2021/06/07
10791,TF_ACULEI_264_DSCF0017.jpg,1,,13°C,,2021/05/17
10792,TF_ACULEI_14166_DSCF0341.jpg,4,,2°C,29°F,2023/01/27
10793,TF_ACULEI_6514_DSCF6868.jpg,,,21°C,,2021/06/27
10794,TF_ACULEI_7602_DSCF7943.jpg,1,,21°C,,2021/07/09
10795,TF_ACULEI_8877_DSCF0953.jpg,1,,24°C,,2021/07/30
10796,TF_ACULEI_4819_DSCF5090.jpg,1,,18°C,,2021/06/18
10797,TF_ACULEI_13680_DSCF0437.jpg,6,,,,20/01/2023
10798,TF_ACULEI_14266_DSCF0996.jpg,6,,4°C,25°F,29/01/2023
10799,TF_ACULEI_1739_DSCF1661.jpg,,,,,2021/06/04
10800,TF_ACULEI_7628_DSCF7969.jpg,1,,21°C,,2021/07/09
10801,TF_ACULEI_4617_DSCF4880.jpg,1,,19°C,,2021/06/18
10802,TF_ACULEI_6991_DSCF7357.jpg,1,,19°C,,2021/06/28
10803,TF_ACULEI_15945_DSCF0533.jpg,4,,16°C,60°F,2023/05/26
10804,TF_ACULEI_14994_IMAG0130.jpg,,,,,
10805,TF_ACULEI_4803_DSCF5074.jpg,1,,,,
10806,TF_ACULEI_4683_DSCF4947.jpg,1,,17°C,,2021/06/18
10807,TF_ACULEI_638_DSCF0492.jpg,1,,11°C,,2021/05/25
10808,TF_ACULEI_976_DSCF0832.jpg,1,,16°C,,2021/05/27
10809,TF_ACULEI_3589_DSCF3807.jpg,1,,20°C,,2021/06/15
10810,TF_ACULEI_4202_DSCF4466.jpg,1,,,,2021/06/17
10811,TF_ACULEI_9189_IMAG0065.jpg,,,,,
10812,TF_ACULEI_7301_DSCF7647.jpg,1,,,,2021/07/03
10813,TF_ACULEI_5561_DSCF5883.jpg,1,,,,2021/06/22
10814,TF_ACULEI_7053_DSCF7414.jpg,1,,19°C,,2021/06/28
10815,TF_ACULEI_11995_DSCF0013.jpg,5,,13°C,55°F,12/09/2022
10816,TF_ACULEI_9768_DSCF0123.jpg,1,,,,2021/11/18
10817,TF_ACULEI_2538_DSCF2548.jpg,1,,18°C,,2021/06/08
10818,TF_ACULEI_2343_DSCF2353.jpg,,,18°C,,2021/06/08
10819,TF_ACULEI_8127_DSCF0216.jpg,1,,25°C,,2021/07/22
10820,TF_ACULEI_11672_DSCF0120.jpg,4,,22°C,71°F,25/07/2022
10821,TF_ACULEI_7071_IMAG0012.jpg,,,,,
10822,TF_ACULEI_366_DSCF0171.jpg,1,,15°C,,2021/05/25
10823,TF_ACULEI_8438_DSCF0505.jpg,1,,25°C,,2021/07/24
10824,TF_ACULEI_1920_DSCF1896.jpg,1,,15°C,,2021/06/07
10825,TF_ACULEI_14831_IMAG0007.jpg,,,,,
10826,TF_ACULEI_14423_DSCF0098.jpg,6,,,,31/01/2023
10827,TF_ACULEI_10224_DSCF0064.jpg,4,,,46°F,04/01/2022
10828,TF_ACULEI_11107_DSCF0012.jpg,,,,62°F,11/05/2022
10829,TF_ACULEI_1868_DSCF1820.jpg,1,,15°C,,2021/06/07
10830,TF_ACULEI_4243_DSCF4507.jpg,1,,,,2021/06/17
10831,TF_ACULEI_12131_DSCF0030.jpg,7,,12°C,53°F,29/09/2022
10832,TF_ACULEI_3210_DSCF3259.jpg,,,,,
10833,TF_ACULEI_15741_DSCF0078.jpg,CANT,,9°C,48°F,07/05/2023
10834,TF_ACULEI_16736_DSCF0365.jpg,4,,18°C,64°F,2023/09/19
10835,TF_ACULEI_2033_DSCF2038.jpg,,,,,2021/06/07
10836,TF_ACULEI_9985_DSCF0406.jpg,1,,17°C,,2021/11/24
10837,TF_ACULEI_2369_DSCF2379.jpg,1,,18°C,,2021/06/08
10838,TF_ACULEI_400_DSCF0209.jpg,1,,15°C,,2021/05/25
10839,TF_ACULEI_6624_DSCF6987.jpg,1,,20°C,,2021/06/27
10840,TF_ACULEI_12769_DSCF0278.jpg,4,,,39°F,2022/11/25
10841,TF_ACULEI_7178_DSCF7524.jpg,1,,,,2021/07/03
10842,TF_ACULEI_970_DSCF0826.jpg,1,,,,2021/05/27
10843,TF_ACULEI_8742_DSCF0818.jpg,1,,24°C,,2021/07/30
10844,TF_ACULEI_14297_DSCF0032.jpg,6,,9°C,16°F,30/01/2023
10845,TF_ACULEI_2010_DSCF2012.jpg,1,,,,2021/06/07
10846,TF_ACULEI_4514_DSCF4777.jpg,,,,,2021/06/17
10847,TF_ACULEI_1146_DSCF1000.jpg,1,,17°C,,2021/05/27
10848,TF_ACULEI_12982_DSCF0378.jpg,5,,3°C,,20/12/2022
10849,TF_ACULEI_1073_DSCF0929.jpg,1,,17°C,,2021/05/27
10850,TF_ACULEI_1763_DSCF1685.jpg,,,17°C,,2021/06/04
10851,TF_ACULEI_1223_DSCF1090.jpg,,,,,2021/05/31
10852,TF_ACULEI_2963_DSCF3013.jpg,1,,,,2021/06/10
10853,TF_ACULEI_11205_DSCF0088.jpg,4,,8°C,,17/05/2022
10854,TF_ACULEI_9149_IMAG0029.jpg,,,,,
10855,TF_ACULEI_6795_DSCF7161.jpg,1,,20°C,,2021/06/28
10856,TF_ACULEI_12250_DSCF0065.jpg,7,,9°C,48°F,06/10/2022
10857,TF_ACULEI_671_DSCF0525.jpg,1,,11°C,,2021/05/25
10858,TF_ACULEI_10457_DSCF0264.jpg,4,,,32°F,20/01/2022
10859,TF_ACULEI_10909_DSCF0095.jpg,4,,10°C,50°F,08/04/2022
10860,TF_ACULEI_15218_DSCF0059.jpg,6,,3°C,37°F,26/03/2023
10861,TF_ACULEI_16331_DSCF0316.jpg,4,,24°C,75°F,2023/07/13
10862,TF_ACULEI_11443_DSCF0267.jpg,,,825°C,,19/06/2022
10863,TF_ACULEI_1370_DSCF1274.jpg,1,,19°C,,2021/06/01
10864,TF_ACULEI_13520_DSCF0273.jpg,6,,2°C,35°F,18/01/2023
10865,TF_ACULEI_1993_DSCF1971.jpg,1,,,,2021/06/07
10866,TF_ACULEI_2188_DSCF2193.jpg,1,,18°C,,2021/06/08
10867,TF_ACULEI_2899_DSCF2949.jpg,1,,,,2021/06/10
10868,TF_ACULEI_10521_IMAG0257.jpg,,,,,
10869,TF_ACULEI_16637_DSCF0077.jpg,4,,31°C,87°F,2023/08/25
10870,TF_ACULEI_7765_DSCF0048.jpg,,,,,2021/07/14
10871,TF_ACULEI_3080_DSCF3130.jpg,1,,,,
10872,TF_ACULEI_2949_DSCF2999.jpg,1,,,,2021/06/10
10873,TF_ACULEI_2015_DSCF2017.jpg,1,,17°C,,2021/06/07
10874,TF_ACULEI_2813_DSCF2842.jpg,1,,16°C,,2021/06/10
10875,TF_ACULEI_8566_DSCF0647.jpg,1,,,,2021/07/28
10876,TF_ACULEI_14921_DSCF0039.jpg,6,,2°C,29°F,01/03/2023
10877,TF_ACULEI_7742_DSCF0025.jpg,,,,,2021/07/14
10878,TF_ACULEI_16113_DSCF0079.jpg,4,,15°C,59°F,2023/06/15
10879,TF_ACULEI_4358_DSCF4622.jpg,1,,,,2021/06/17
10880,TF_ACULEI_6215_DSCF6558.jpg,1,,,,2021/06/25
10881,TF_ACULEI_14745_IMAG0330.jpg,,,,,
10882,TF_ACULEI_15838_DSCF0138.jpg,7,,11°C,51°F,16/05/2023
10883,TF_ACULEI_825_DSCF0681.jpg,1,,16°C,,2021/05/27
10884,TF_ACULEI_12200_DSCF0044.jpg,5,,12°C,53°F,03/10/2022
10885,TF_ACULEI_11172_DSCF0049.jpg,5,,12°C,53°F,16/05/2022
10886,TF_ACULEI_9595_IMAG0261.jpg,,,,,
10887,TF_ACULEI_8799_DSCF0875.jpg,,,25°C,,2021/07/30
10888,TF_ACULEI_5803_DSCF6122.jpg,1,,19°C,,2021/06/22
10889,TF_ACULEI_13102_DSCF0092.jpg,,,,,
10890,TF_ACULEI_13983_DSCF0750.jpg,6,,2°C,29°F,23/01/2023
10891,TF_ACULEI_12936_DSCF0031.jpg,7,,,,
10892,TF_ACULEI_14664_DSCF0157.jpg,4,,2°C,35°F,2023/02/12
10893,TF_ACULEI_6170_DSCF6513.jpg,1,,21°C,,2021/06/25
10894,TF_ACULEI_7134_DSCF7480.jpg,,,,,2021/07/03
10895,TF_ACULEI_9947_DSCF0361.jpg,1,,,,2021/11/24
10896,TF_ACULEI_10832_DSCF0072.jpg,5,,2°C,35 °F,24/03/2022
10897,TF_ACULEI_4867_IMAG0088.jpg,,,,,
10898,TF_ACULEI_9458_DSCF0273.jpg,1,,8°C,,2021/10/10
10899,TF_ACULEI_13215_DSCF0052.jpg,6,,7°C,44°F,06/01/2023
10900,TF_ACULEI_1810_DSCF1762.jpg,1,,,,2021/06/06
10901,TF_ACULEI_16771_DSCF0495.jpg,4,,15°C,59°F,2023/09/28
10902,TF_ACULEI_7672_DSCF8013.jpg,1,,21°C,,2021/07/09
10903,TF_ACULEI_11920_DSCF0042.jpg,5,,20°C,68°F,27/08/2022
10904,TF_ACULEI_2274_DSCF2284.jpg,1,,,,2021/06/08
10905,TF_ACULEI_13547_DSCF0298.jpg,6,,1°C,33°F,18/01/2023
10906,TF_ACULEI_5470_DSCF5792.jpg,,,22°C,,2021/06/22
10907,TF_ACULEI_12289_DSCF0081.jpg,7,,13°C,55°F,08/10/2022
10908,TF_ACULEI_11327_DSCF0095.jpg,5,,17°C,62°F,29/05/2022
10909,TF_ACULEI_4843_DSCF5114.jpg,1,,18°C,,2021/06/18
10910,TF_ACULEI_6524_DSCF6878.jpg,1,,,,2021/06/27
10911,TF_ACULEI_5527_DSCF5849.jpg,1,,,,
10912,TF_ACULEI_11877_DSCF0018.jpg,4,,18°C,64°F,2022/08/17
10913,TF_ACULEI_16116_DSCF0372.jpg,7,,12°C,53°F,16/06/2023
10914,TF_ACULEI_3862_DSCF4080.jpg,1,,,,2021/06/16
10915,TF_ACULEI_10941_IMAG0055.jpg,,,,,
10916,TF_ACULEI_2892_DSCF2942.jpg,,,,,
10917,TF_ACULEI_9592_IMAG0256.jpg,,,,,
10918,TF_ACULEI_9944_DSCF0358.jpg,1,,8°C,,2021/11/24
10919,TF_ACULEI_13088_DSCF0010.jpg,6,,10°C,50°F,31/12/2022
10920,TF_ACULEI_10031_DSCF0483.jpg,,,2 °C,,2021/12/08
10921,TF_ACULEI_9050_IMAG0066.jpg,,,,,
10922,TF_ACULEI_15506_IMAG0112.jpg,,,,,
10923,TF_ACULEI_12505_DSCF0572.jpg,4,,7°C,44°F,2022/11/03
10924,TF_ACULEI_14473_DSCF0127.jpg,6,,1°C,33°F,02/02/2023
10925,TF_ACULEI_14688_DSCF0177.jpg,4,,8°C,46°F,2023/02/15
10926,TF_ACULEI_12074_DSCF0003.jpg,5,,12°C,53°F,24/09/2022
10927,TF_ACULEI_3412_DSCF3630.jpg,1,,,,2021/06/15
10928,TF_ACULEI_5305_DSCF5592.jpg,1,,20°C,,2021/06/20
10929,TF_ACULEI_7867_DSCF0158.jpg,,,,,2021/07/15
10930,TF_ACULEI_1610_DSCF1499.jpg,1,,15°C,,2021/06/02
10931,TF_ACULEI_1675_DSCF1564.jpg,,,,,2021/06/02
10932,TF_ACULEI_7187_DSCF7533.jpg,1,,,,2021/07/03
10933,TF_ACULEI_8993_IMAG0030.jpg,,,,,
10934,TF_ACULEI_550_DSCF0402.jpg,1,,117°C,,2021/05/25
10935,TF_ACULEI_15974_DSCF0584.jpg,4,,12°C,53°F,2023/05/30
10936,TF_ACULEI_8867_DSCF0943.jpg,,,,,2021/07/30
10937,TF_ACULEI_10976_DSCF0011.jpg,5,,4°C,39°F,13/04/2022
10938,TF_ACULEI_3733_DSCF3951.jpg,1,,,,2021/06/15
10939,TF_ACULEI_12499_DSCF0188.jpg,5,,5°C,41°F,03/11/2022
10940,TF_ACULEI_9631_IMAG0316.jpg,,,,,
10941,TF_ACULEI_10433_IMAG0195.jpg,,,,,
10942,TF_ACULEI_4363_DSCF4627.jpg,1,,,,2021/06/17
10943,TF_ACULEI_13805_DSCF0579.jpg,6,,2°C,29°F,21/01/2023
10944,TF_ACULEI_5607_DSCF5929.jpg,1,,,,2021/06/22
10945,TF_ACULEI_14258_DSCF0349.jpg,4,,1°C,31°F,2023/01/29
10946,TF_ACULEI_16399_DSCF0040.jpg,,,,,
10947,TF_ACULEI_5720_DSCF6042.jpg,CAMi,,22°C,,2021/06/22
10948,TF_ACULEI_1828_DSCF1779.jpg,1,,16°C,,2021/06/07
10949,TF_ACULEI_7815_DSCF0098.jpg,,,,,2021/07/14
10950,TF_ACULEI_11088_DSCF0017.jpg,4,,11°C,51°F,06/05/2022
10951,TF_ACULEI_11658_DSCF0105.jpg,4,,17°C,62°F,24/07/2022
10952,TF_ACULEI_13877_DSCF0297.jpg,4,,3°C,27°F,2023/01/22
